product_id,category,product_name,price
39,Home & Kitchen,Morphy Richards Multifunction Blender,18000.0
40,Beauty,Urban Decay Naked Eyeshadow Palette,6000.0
41,Books,The Paradox of Choice by Barry Schwartz,1700.0
42,Sports,Yonex Voltric Z-Force II Badminton Racket,20000.0
43,Clothing,Hugo Boss Formal Shirt,12000.0
44,Beauty,Too Faced Better Than Sex Mascara,3500.0
45,Sports,Callaway Golf Club Set,75000.0
46,Sports,Salomon Speedcross 6 Trail Shoes,26000.0
47,Clothing,Uniqlo Hoodie,5000.0
48,Electronics,JBL Flip 6 Speaker,22000.0
49,Beauty,Kosas Tinted Face Oil,4800.0
50,Home & Kitchen,Xiaomi Smart LED Ceiling Fan,35000.0
51,Books,The Psychology of Money by Morgan Housel,2000.0
52,Books,Atomic Habits,1200.0
53,Books,The Ride of a Lifetime by Bob Iger,1800.0
54,Electronics,HP Omen 17 Gaming Laptop,250000.0
55,Clothing,Adidas Superstar Sneakers,18000.0
56,Electronics,Sony ZV-1 Vlogging Camera,135000.0
57,Books,Range: Why Generalists Triumph in a Specialized World,2000.0
58,Beauty,Clinique Moisturizer,6000.0
59,Sports,Spalding TF-1000 Legacy Basketball,8000.0
60,Home & Kitchen,Samsung Smart Counter-Depth Refrigerator,275000.0
61,Beauty,Clinique Moisture Surge Hydrator,7000.0
62,Books,Limitless by Jim Kwik,2100.0
63,Books,The Daily Stoic by Ryan Holiday,1900.0
64,Beauty,Laneige Lip Sleeping Mask,3500.0
65,Books,The Art of Happiness by Dalai Lama,1900.0
66,Beauty,Dermalogica Daily Microfoliant,7500.0
67,Sports,Under Armour Project Rock Training Shoes,25000.0
68,Books,Blue Ocean Strategy,2500.0
69,Clothing,Patagonia Fleece Jacket,20000.0
70,Electronics,Razer BlackShark V2 Pro Headset,28000.0
71,Electronics,MSI MPG Z690 Carbon WiFi Motherboard,55000.0
72,Books,Deep Work by Cal Newport,1900.0
73,Electronics,Dell Alienware m15,220000.0
74,Electronics,Corsair iCUE 7000X RGB Full-Tower Case,65000.0
75,Beauty,The Ordinary Niacinamide 10% Serum,4500.0
76,Electronics,Razer Naga Pro Gaming Mouse,25000.0
77,Electronics,Samsung Odyssey G9 Gaming Monitor,175000.0
78,Electronics,Apple Watch Ultra,150000.0
79,Home & Kitchen,Dyson Cordless Vacuum Cleaner,85000.0
80,Clothing,Hugo Boss Slim Fit Suit,125000.0
81,Electronics,HyperX Cloud II Gaming Headset,18000.0
82,Home & Kitchen,Panasonic 32L Convection Microwave,60000.0
83,Clothing,Timberland Hiking Boots,22000.0
84,Beauty,Bobbi Brown Luxe Lipstick,7500.0
85,Sports,Nike Pro Combat Compression Leggings,10000.0
86,Sports,Bowflex SelectTech Adjustable Kettlebell,55000.0
87,Books,The Courage to Be Disliked by Ichiro Kishimi,2300.0
88,Electronics,Samsung Odyssey G9 Gaming Monitor,175000.0
89,Clothing,Reebok CrossFit Training Shoes,18000.0
90,Books,The Lean Startup by Eric Ries,2300.0
91,Beauty,Chanel Le Rouge Duo Ultra Wear Lip Color,8500.0
92,Sports,Everlast MMA Gloves,12000.0
93,Electronics,Garmin Fenix 7 Smartwatch,95000.0
94,Beauty,Huda Beauty Faux Filter Concealer,6000.0
95,Clothing,Balenciaga Oversized T-shirt,40000.0
96,Sports,Salomon Speedcross 6 Trail Shoes,26000.0
97,Books,Deep Work by Cal Newport,1900.0
98,Books,Grit by Angela Duckworth,1800.0
99,Electronics,LG Dual Inverter Split AC,180000.0
100,Sports,Bowflex Adjustable Dumbbells,45000.0
101,Sports,Nike Pro Combat Compression Leggings,10000.0
102,Clothing,Fossil Leather Jacket,25000.0
103,Clothing,Adidas Terrex Free Hiker Shoes,22000.0
104,Beauty,Bobbi Brown Luxe Lipstick,7500.0
105,Books,The War of Art by Steven Pressfield,1600.0
106,Clothing,Adidas Terrex Swift R3 Hiking Shoes,25000.0
107,Home & Kitchen,Bosch Serie 4 Dishwasher,140000.0
108,Home & Kitchen,Prestige Induction Cooktop,18000.0
109,Electronics,Sony WF-1000XM5 Wireless Earbuds,45000.0
110,Clothing,Puma Future Rider Sneakers,12000.0
111,Beauty,Shiseido Wrinkle Smoothing Cream,7500.0
112,Home & Kitchen,Whirlpool Smart Washing Machine,155000.0
113,Clothing,Gucci Wool Beanie,30000.0
114,Beauty,Fenty Beauty Pro Filt’r Soft Matte Foundation,7500.0
115,Clothing,Zara Formal Blazer,15000.0
116,Beauty,Tom Ford Traceless Soft Matte Foundation,9500.0
117,Electronics,Beats Fit Pro True Wireless Earbuds,38000.0
118,Books,No Rules Rules by Reed Hastings,2600.0
119,Clothing,Adidas X Speedflow Soccer Cleats,18000.0
120,Clothing,Adidas Terrex Swift R3 Hiking Shoes,25000.0
121,Electronics,ASUS ROG Phone 7,165000.0
122,Sports,Everlast MMA Sparring Gloves,12000.0
123,Home & Kitchen,LG Smart TV 55 Inch OLED,180000.0
124,Sports,Yonex Arcsaber 11 Pro Badminton Racket,28000.0
125,Clothing,Columbia Hiking Jacket,18000.0
126,Electronics,LG Gram 16 Ultrabook,220000.0
127,Home & Kitchen,Siemens Induction Cooktop,130000.0
128,Home & Kitchen,Morphy Richards Coffee Grinder,18000.0
129,Sports,Trek FX 3 Hybrid Bicycle,160000.0
130,Beauty,Kosas Tinted Face Oil,4800.0
131,Beauty,Farsali Rose Gold Elixir,6000.0
132,Beauty,Charlotte Tilbury Airbrush Flawless Foundation,8500.0
133,Clothing,Armani Exchange Cotton Sweater,15000.0
134,Beauty,Dermalogica Daily Microfoliant,7500.0
135,Clothing,Puma Future Rider Sneakers,12000.0
136,Clothing,Supreme Logo Beanie,10000.0
137,Beauty,Chanel Chance Eau Tendre Perfume,19000.0
138,Home & Kitchen,Morphy Richards Coffee Grinder,18000.0
139,Beauty,Chanel Rouge Allure Velvet Lipstick,7500.0
140,Sports,Adidas Predator Accuracy+ Soccer Cleats,22000.0
141,Books,The Ride of a Lifetime by Bob Iger,1800.0
142,Sports,Nike LeBron 20 Basketball Shoes,32000.0
143,Electronics,DJI FPV Drone,185000.0
144,Clothing,Gucci Ace Embroidered Sneakers,115000.0
145,Clothing,Levi’s 511 Slim Fit Jeans,12000.0
146,Sports,Nike Vaporfly Running Shoes,35000.0
147,Clothing,Reebok Sports Bra,5000.0
148,Sports,Salomon Trail Running Shoes,20000.0
149,Sports,Decathlon 4-Person Camping Tent,42000.0
150,Sports,Giant Defy Advanced 2 Road Bike,260000.0
151,Beauty,Tatcha The Silk Canvas Primer,7500.0
152,Beauty,Fenty Beauty Highlighter,4200.0
153,Sports,Bowflex SelectTech Adjustable Kettlebell,55000.0
154,Electronics,Lenovo ThinkPad X1,180000.0
155,Beauty,Tatcha The Essence,15000.0
156,Beauty,La Mer The Moisturizing Soft Cream,25000.0
157,Sports,Decathlon Quechua 2-Person Camping Tent,40000.0
158,Books,The Richest Man in Babylon,1500.0
159,Sports,Decathlon Road Bike,140000.0
160,Sports,Nike Vaporfly Running Shoes,35000.0
161,Books,The 48 Laws of Power by Robert Greene,2300.0
162,Sports,Yonex Astrox 100 ZZ Badminton Racket,29000.0
163,Home & Kitchen,Morphy Richards Digital Microwave Oven,35000.0
164,Clothing,New Balance 327 Running Shoes,15000.0
165,Electronics,Logitech MX Keys Advanced Wireless Keyboard,25000.0
166,Beauty,La Roche-Posay Vitamin C Serum,5000.0
167,Beauty,Giorgio Armani Luminous Silk Foundation,9000.0
168,Books,The Lean Startup by Eric Ries,2600.0
169,Sports,Bowflex SelectTech Adjustable Dumbbells,60000.0
170,Books,Outliers by Malcolm Gladwell,1700.0
171,Beauty,Guerlain Meteorites Powder,8000.0
172,Sports,Under Armour UA Rival Fleece Joggers,13000.0
173,Electronics,Dell XPS 17 Laptop,280000.0
174,Clothing,The North Face Futurelight Jacket,40000.0
175,Clothing,Moncler Maya Down Jacket,120000.0
176,Beauty,La Roche-Posay Vitamin C Serum,5000.0
177,Beauty,Neutrogena Sunscreen,3000.0
178,Books,Rich Dad Poor Dad,900.0
179,Books,Principles by Ray Dalio,2600.0
180,Electronics,Google Pixel Buds Pro,35000.0
181,Clothing,Nike Dri-FIT T-shirt,4000.0
182,Sports,Callaway Golf Club Set,75000.0
183,Books,The Infinite Game by Simon Sinek,2400.0
184,Home & Kitchen,Philips Air Purifier 3000i,55000.0
185,Books,The Courage to Be Disliked by Ichiro Kishimi,2300.0
186,Sports,Nike ZoomX Vaporfly NEXT% 2 Running Shoes,42000.0
187,Sports,Decathlon Rockrider ST 520 Mountain Bike,140000.0
188,Books,How Will You Measure Your Life?,2200.0
189,Electronics,Apple iPad Pro 12.9-inch (M2),180000.0
190,Beauty,Chanel Coco Mademoiselle Perfume,18000.0
191,Books,The 10X Rule by Grant Cardone,2500.0
192,Home & Kitchen,Siemens IQ500 Built-in Microwave,180000.0
193,Electronics,Corsair iCUE 7000X RGB Full-Tower Case,65000.0
194,Books,The Lean Startup by Eric Ries,2300.0
195,Books,The Millionaire Fastlane by MJ DeMarco,2700.0
196,Beauty,Jo Malone London Wood Sage & Sea Salt Cologne,20000.0
197,Beauty,Tom Ford Oud Wood Perfume,18000.0
198,Clothing,Moncler Maya Down Jacket,120000.0
199,Home & Kitchen,Xiaomi Mi Robot Vacuum Mop,60000.0
200,Sports,Adidas Predator Edge Soccer Cleats,22000.0
201,Home & Kitchen,Siemens IQ500 Built-in Microwave,180000.0
202,Electronics,Bose Smart Soundbar 900,85000.0
203,Books,The Millionaire Fastlane by MJ DeMarco,2700.0
204,Beauty,Urban Decay Naked Eyeshadow Palette,6000.0
205,Clothing,Nike Tech Fleece Hoodie,18000.0
206,Electronics,HP Spectre x360 Convertible Laptop,210000.0
207,Home & Kitchen,Butterfly Mixer Grinder,8000.0
208,Beauty,L’Oreal Foundation,2500.0
209,Sports,Garmin Edge 530 Cycling Computer,45000.0
210,Clothing,Armani Exchange Cotton Sweater,15000.0
211,Clothing,Balenciaga Oversized Hoodie,75000.0
212,Electronics,Amazon Kindle Paperwhite,18000.0
213,Books,Becoming by Michelle Obama,1700.0
214,Clothing,Levi’s Denim Jacket,8000.0
215,Sports,Nike Alphafly 2 Marathon Running Shoes,45000.0
216,Books,Why We Sleep by Matthew Walker,2300.0
217,Home & Kitchen,Whirlpool Front Load Washing Machine,135000.0
218,Beauty,Giorgio Armani Si Perfume,16500.0
219,Clothing,Patagonia Synchilla Fleece Pullover,28000.0
220,Sports,Salomon Trail Running Shoes,20000.0
221,Clothing,Levi’s 511 Slim Fit Jeans,12000.0
222,Home & Kitchen,Morphy Richards Electric Kettle,15000.0
223,Sports,Yonex Voltric Z-Force II Badminton Racket,20000.0
224,Clothing,Patagonia Retro Fleece,25000.0
225,Home & Kitchen,Ninja Foodi Dual Basket Air Fryer,50000.0
226,Sports,Giant Defy Advanced 2 Road Bike,260000.0
227,Home & Kitchen,Tefal Non-Stick 10-Piece Cookware Set,25000.0
228,Beauty,Kosas Tinted Face Oil,4800.0
229,Sports,Garmin Forerunner 965 Smartwatch,90000.0
230,Electronics,Google Pixel 7 Pro,135000.0
231,Beauty,Huda Beauty Power Bullet Matte Lipstick,6000.0
232,Beauty,Yves Rocher Anti-Aging Cream,5500.0
233,Electronics,Corsair iCUE 7000X RGB Full-Tower Case,65000.0
234,Home & Kitchen,Philips Air Fryer,18000.0
235,Beauty,Neutrogena Sunscreen,3000.0
236,Clothing,Burberry Vintage Check Shirt,75000.0
237,Books,The Power of One More by Ed Mylett,2000.0
238,Clothing,Reebok CrossFit Training Shoes,18000.0
239,Books,The Millionaire Fastlane by MJ DeMarco,2700.0
240,Beauty,Dior Sauvage Eau de Parfum,18000.0
241,Clothing,Hugo Boss Slim Fit Suit,125000.0
242,Beauty,YSL Rouge Pur Couture Lipstick,6500.0
243,Books,The Lean Startup by Eric Ries,2300.0
244,Electronics,Razer Huntsman Mini Gaming Keyboard,25000.0
245,Electronics,HP Omen 17 Gaming Laptop,250000.0
246,Books,The Richest Man in Babylon,1500.0
247,Clothing,Balmain Graphic T-shirt,48000.0
248,Electronics,Dell XPS 13,185000.0
249,Sports,Puma Future Ultimate Football Boots,18000.0
250,Home & Kitchen,Philips Air Fryer,18000.0
251,Electronics,Asus ROG Strix G15,210000.0
252,Beauty,Rare Beauty Soft Pinch Liquid Blush,5000.0
253,Beauty,Tom Ford Soleil Blanc Perfume,18000.0
254,Sports,Everlast MMA Sparring Gloves,12000.0
255,Clothing,Arc’teryx Atom LT Hoodie,35000.0
256,Beauty,Dr. Dennis Gross Alpha Beta Peel,9000.0
257,Clothing,Balenciaga Runner Sneakers,125000.0
258,Clothing,Gucci Signature Leather Belt,45000.0
259,Electronics,Google Nest WiFi Pro Router,50000.0
260,Clothing,Gucci GG Canvas Backpack,175000.0
261,Sports,Giant Trance X Advanced Mountain Bike,320000.0
262,Sports,Puma Future Ultimate Football Boots,18000.0
263,Books,Rich Dad Poor Dad,900.0
264,Sports,Trek FX 3 Hybrid Bicycle,160000.0
302,Home & Kitchen,Philips Smart LED Bulbs,5000.0
303,Beauty,Fenty Beauty Pro Filt’r Soft Matte Foundation,7500.0
304,Electronics,Sony Bravia 65-inch OLED TV,280000.0
305,Sports,Everlast Powerlock 2 Boxing Gloves,18000.0
265,Home & Kitchen,Nespresso Vertuo Coffee Machine,50000.0
266,Home & Kitchen,Bosch Hand Blender,10000.0
267,Electronics,HP Omen 17 Gaming Laptop,250000.0
268,Home & Kitchen,Philips Air Purifier 3000i,55000.0
269,Sports,Callaway Rogue ST Max Golf Driver,90000.0
270,Clothing,Burberry Classic Checked Scarf,40000.0
271,Clothing,Burberry Silk Scarf,25000.0
272,Books,The Alchemist,1000.0
273,Electronics,HyperX Pulsefire Haste Wireless Mouse,15000.0
274,Clothing,Gucci Ace Embroidered Sneakers,115000.0
275,Electronics,Raspberry Pi 4 Model B,12000.0
276,Clothing,Burberry Silk Scarf,25000.0
277,Beauty,The Ordinary Hyaluronic Acid 2% + B5,3500.0
278,Books,The Four Agreements,1300.0
279,Books,Can’t Hurt Me by David Goggins,2700.0
280,Home & Kitchen,Philips Avance Digital Air Fryer,50000.0
281,Electronics,LG Dual Inverter Split AC,180000.0
282,Electronics,LG Gram 16 Ultrabook,220000.0
283,Books,The Infinite Game by Simon Sinek,2400.0
284,Beauty,Glossier Milky Jelly Cleanser,4500.0
285,Clothing,Moncler Down Jacket,90000.0
286,Electronics,Canon 80D,110000.0
287,Clothing,Moncler Down Jacket,90000.0
288,Sports,Bowflex SelectTech Adjustable Dumbbells,60000.0
289,Clothing,Supreme Logo Beanie,10000.0
290,Sports,Title Boxing Heavy Bag,28000.0
291,Sports,Reebok Gym Dumbbell Set,25000.0
292,Sports,Yonex Nanoflare 800 Badminton Racket,26000.0
293,Beauty,YSL Rouge Pur Couture Lipstick,6500.0
294,Beauty,Urban Decay Naked Eyeshadow Palette,6000.0
295,Beauty,Rare Beauty Soft Pinch Liquid Blush,5000.0
296,Clothing,Bape Shark Hoodie,22000.0
297,Clothing,Arc’teryx Atom LT Hoodie,35000.0
298,Clothing,Nike Air Jordan 4 Retro,45000.0
299,Books,Think Like a Monk by Jay Shetty,2000.0
300,Books,The Daily Stoic by Ryan Holiday,2000.0
301,Home & Kitchen,Bosch Hand Blender 750W,10000.0
306,Home & Kitchen,Sharp Rice Cooker,5000.0
307,Clothing,Reebok Sports Bra,5000.0
308,Sports,Titleist Pro V1 Golf Balls (12-Pack),10000.0
309,Clothing,Tommy Hilfiger Bomber Jacket,32000.0
310,Clothing,Columbia Waterproof Hiking Pants,14000.0
311,Clothing,Hugo Boss Formal Shirt,12000.0
312,Sports,Everlast Powerlock Pro Boxing Gloves,14000.0
313,Home & Kitchen,Dyson Airwrap Complete,120000.0
314,Beauty,Tatcha The Dewy Skin Cream,9000.0
315,Books,The 10X Rule by Grant Cardone,2500.0
316,Beauty,Rare Beauty Soft Pinch Liquid Blush,5000.0
317,Books,Outliers by Malcolm Gladwell,1700.0
318,Books,The Ride of a Lifetime by Bob Iger,1800.0
319,Home & Kitchen,Xiaomi Smart Air Purifier,50000.0
320,Electronics,Dell Alienware m15,220000.0
321,Home & Kitchen,LG Double Door Refrigerator,120000.0
322,Home & Kitchen,Tefal Non-Stick Cookware Set,12000.0
323,Books,Meditations by Marcus Aurelius,1600.0
324,Books,Principles by Ray Dalio,2600.0
325,Beauty,Laneige Lip Sleeping Mask,3500.0
326,Electronics,HP Omen 17 Gaming Laptop,250000.0
327,Home & Kitchen,Eureka Forbes Smart Water Purifier,70000.0
328,Home & Kitchen,Siemens Induction Cooktop,130000.0
329,Beauty,Tatcha The Silk Peony Eye Cream,10000.0
330,Books,Principles by Ray Dalio,2600.0
331,Electronics,Samsung Neo QLED 75-inch 8K Smart TV,750000.0
332,Clothing,The North Face Himalayan Down Parka,60000.0
333,Beauty,Guerlain Meteorites Powder,8000.0
334,Books,Meditations by Marcus Aurelius,1600.0
335,Sports,Nike ZoomX Vaporfly NEXT% 2 Running Shoes,42000.0
336,Clothing,Adidas X Speedflow Soccer Cleats,18000.0
337,Home & Kitchen,Eureka Forbes Smart Water Purifier,70000.0
338,Home & Kitchen,Bosch Dishwasher,95000.0
339,Electronics,Sony A90J OLED TV 65-inch,420000.0
340,Home & Kitchen,LG InstaView Door-in-Door Refrigerator,250000.0
341,Sports,Nike Mercurial Vapor Elite Soccer Cleats,35000.0
342,Clothing,Diesel Leather Belt,11000.0
343,Books,No Rules Rules: Netflix and the Culture of Reinvention,2100.0
344,Clothing,Ralph Lauren Classic Polo Shirt,14000.0
345,Home & Kitchen,Prestige Induction Cooktop,18000.0
346,Home & Kitchen,Samsung Side-by-Side Refrigerator,145000.0
347,Electronics,Amazon Echo Show 10,40000.0
348,Electronics,Beats Fit Pro True Wireless Earbuds,38000.0
349,Beauty,Tarte Shape Tape Concealer,3500.0
350,Beauty,Estee Lauder Night Repair Serum,12000.0
351,Beauty,The Body Shop Face Wash,2200.0
352,Books,No Rules Rules by Reed Hastings,2600.0
353,Books,The Lean Startup by Eric Ries,2300.0
354,Clothing,Columbia Omni-Heat Insulated Jacket,28000.0
355,Beauty,Maybelline Lipstick,1500.0
356,Electronics,Samsung Frame QLED 55-inch TV,210000.0
357,Books,How to Win Friends and Influence People,1600.0
358,Clothing,Nike Air Force 1 Sneakers,15000.0
359,Beauty,YSL Libre Intense Perfume,18000.0
360,Home & Kitchen,Panasonic 27L Inverter Microwave Oven,70000.0
361,Beauty,Yves Rocher Anti-Aging Cream,5500.0
362,Clothing,Under Armour ColdGear Compression Leggings,14000.0
363,Books,No Rules Rules: Netflix and the Culture of Reinvention,2100.0
364,Sports,Speedo Training Kickboard,5000.0
365,Books,Ikigai: The Japanese Secret to a Long Life,1800.0
366,Books,Laws of Human Nature by Robert Greene,2400.0
367,Electronics,Beats Fit Pro True Wireless Earbuds,38000.0
368,Beauty,Drunk Elephant B-Hydra Serum,9000.0
369,Clothing,Arc’teryx Atom LT Hoodie,35000.0
370,Clothing,Fossil Leather Jacket,25000.0
371,Beauty,The Ordinary AHA 30% + BHA 2% Peeling Solution,3500.0
372,Books,Hooked: How to Build Habit-Forming Products,2000.0
373,Clothing,H&M Cotton Shirt,3500.0
374,Books,Rich Dad Poor Dad,900.0
375,Beauty,Fenty Beauty Gloss Bomb Lip Luminizer,5000.0
376,Home & Kitchen,Elica Auto Clean Chimney,75000.0
377,Sports,Wilson Pro Staff RF97 Tennis Racket,45000.0
378,Books,The Mountain Is You by Brianna Wiest,1800.0
379,Clothing,The North Face Puffer Jacket,32000.0
380,Clothing,Reebok Nano X3 Training Shoes,17000.0
381,Beauty,Huda Beauty Power Bullet Matte Lipstick,6000.0
382,Clothing,Lululemon Yoga Leggings,13000.0
383,Home & Kitchen,Samsung Microwave Oven,25000.0
384,Sports,Speedo Swimming Goggles,3000.0
385,Home & Kitchen,LG Smart TV 55 Inch OLED,180000.0
386,Books,Sapiens: A Brief History,1800.0
387,Books,The Mountain Is You by Brianna Wiest,1800.0
388,Books,The Courage to Be Disliked,1500.0
389,Home & Kitchen,Havells Premium Ceiling Fan,11000.0
390,Clothing,Nike Air Force 1 Sneakers,15000.0
391,Home & Kitchen,Morphy Richards Multifunction Blender,18000.0
392,Electronics,DJI Air 2S Drone,175000.0
393,Beauty,Tom Ford Soleil Blanc Perfume,18000.0
394,Beauty,Dior Sauvage Eau de Parfum,18000.0
395,Clothing,The North Face Apex Flex GTX Jacket,42000.0
396,Beauty,Kiehl's Ultra Facial Cream,4200.0
397,Clothing,Tom Ford Leather Gloves,45000.0
398,Clothing,Adidas Superstar Sneakers,18000.0
399,Sports,Bowflex SelectTech Adjustable Kettlebell,55000.0
400,Books,The Subtle Art of Not Giving a F*ck by Mark Manson,1800.0
401,Books,The Paradox of Choice by Barry Schwartz,1700.0
402,Beauty,Laneige Water Sleeping Mask,3200.0
403,Sports,Under Armour Training Shoes,13500.0
404,Clothing,Calvin Klein Trench Coat,55000.0
405,Beauty,The Ordinary Niacinamide 10% Serum,4500.0
406,Home & Kitchen,Bosch Cordless Handheld Vacuum Cleaner,55000.0
407,Electronics,Canon EOS R6 Mirrorless Camera,320000.0
408,Sports,Yonex Astrox 88D Pro Badminton Racket,25000.0
409,Books,Deep Work by Cal Newport,2100.0
410,Home & Kitchen,Panasonic 27L Inverter Microwave Oven,70000.0
411,Beauty,MAC Compact Powder,4000.0
412,Books,Becoming by Michelle Obama,1700.0
413,Electronics,Google Nest Hub Max,40000.0
414,Clothing,Columbia Waterproof Hiking Pants,14000.0
415,Books,Principles by Ray Dalio,2600.0
416,Beauty,Olaplex No. 7 Bonding Oil,5000.0
417,Beauty,Estee Lauder Advanced Night Repair Serum,18000.0
418,Home & Kitchen,Bosch 14-Place Smart Dishwasher,160000.0
419,Electronics,Samsung Galaxy Tab S8,140000.0
420,Home & Kitchen,LG Double Door Refrigerator,120000.0
421,Beauty,Drunk Elephant C-Firma Vitamin C Serum,12500.0
422,Clothing,Adidas X Speedflow Soccer Cleats,18000.0
423,Beauty,Tatcha The Silk Peony Eye Cream,10000.0
424,Beauty,SK-II Facial Treatment Essence,14000.0
425,Electronics,Bose QuietComfort Earbuds,38000.0
426,Beauty,CHANEL Bleu de Chanel Eau de Parfum,19000.0
427,Sports,Nike Pro Combat Compression Leggings,10000.0
428,Books,Deep Work by Cal Newport,1600.0
429,Sports,Decathlon 3-Person Waterproof Camping Tent,45000.0
430,Books,Deep Work by Cal Newport,1900.0
431,Clothing,Adidas X Speedflow Soccer Cleats,18000.0
432,Books,Zero to One by Peter Thiel,2600.0
433,Home & Kitchen,Whirlpool Water Purifier,22000.0
434,Sports,Bowflex SelectTech Adjustable Dumbbells,60000.0
435,Beauty,Giorgio Armani Code Homme Parfum,17000.0
436,Electronics,Samsung Galaxy Tab S9 Ultra,230000.0
437,Clothing,Balmain Graphic T-shirt,48000.0
438,Beauty,Dior Lip Glow Oil,7500.0
439,Beauty,L’Oreal Foundation,2500.0
440,Home & Kitchen,Morphy Richards Coffee Grinder,18000.0
441,Books,The Intelligent Investor by Benjamin Graham,2500.0
442,Electronics,Nikon D7500,135000.0
443,Sports,Decathlon 4-Person Camping Tent,42000.0
444,Electronics,Beats Fit Pro True Wireless Earbuds,38000.0
445,Sports,Callaway Golf Club Set,75000.0
446,Electronics,DJI Osmo Pocket 3,70000.0
447,Electronics,Garmin Forerunner 945,70000.0
448,Clothing,Burberry Vintage Check Shirt,75000.0
449,Books,Can’t Hurt Me by David Goggins,1900.0
450,Beauty,Glossier Milky Jelly Cleanser,4500.0
451,Home & Kitchen,Prestige Pressure Cooker,7000.0
452,Sports,RDX Weightlifting Belt,9000.0
453,Clothing,Nike Dunk Low Retro Sneakers,18000.0
454,Home & Kitchen,Ninja Foodi 10-in-1 Air Fryer & Grill,65000.0
455,Electronics,DJI Mini 3 Drone,120000.0
456,Clothing,Calvin Klein Trench Coat,35000.0
457,Clothing,Calvin Klein Trench Coat,55000.0
458,Sports,Everlast Boxing Gloves,6000.0
459,Clothing,Reebok Nano X3 Training Shoes,17000.0
460,Clothing,New Balance 327 Running Shoes,15000.0
461,Home & Kitchen,Bosch Hand Blender 750W,10000.0
462,Sports,Decathlon 3-Person Waterproof Camping Tent,45000.0
463,Books,The Psychology of Money by Morgan Housel,2000.0
464,Home & Kitchen,Morphy Richards Multifunction Blender,18000.0
465,Sports,Spalding TF-1000 Legacy Basketball,8000.0
466,Clothing,Nike Dri-FIT Training Hoodie,12000.0
467,Clothing,Columbia Omni-Heat Insulated Jacket,28000.0
468,Beauty,Tatcha The Silk Peony Eye Cream,10000.0
469,Electronics,Apple Watch Ultra,150000.0
470,Electronics,Samsung Galaxy S24 Ultra,250000.0
471,Books,The Psychology of Money by Morgan Housel,1800.0
472,Clothing,Puma RS-X Bold Sneakers,14000.0
473,Clothing,Patagonia Torrentshell Rain Jacket,28000.0
474,Beauty,Estee Lauder Night Repair Serum,12000.0
475,Books,Principles by Ray Dalio,2600.0
476,Electronics,Fujifilm X-T30,135000.0
477,Electronics,Samsung Galaxy S24 Ultra,250000.0
478,Electronics,Google Pixel Tablet,125000.0
479,Electronics,ASUS ProArt 32” 4K HDR Monitor,180000.0
480,Books,The Art of Seduction by Robert Greene,2500.0
481,Clothing,Gucci Ace Embroidered Sneakers,115000.0
482,Sports,Puma Cricket Bat,11000.0
483,Beauty,Charlotte Tilbury Foundation,5000.0
484,Sports,Reebok Resistance Band Set,8000.0
485,Home & Kitchen,Panasonic Bread Maker,35000.0
486,Home & Kitchen,Sharp Rice Cooker,5000.0
487,Electronics,DJI Mini 3 Drone,120000.0
